userid,nodeid,date,num_people,funding_amount,last_updated,last_retrieved
b4e22b01-80a9-4978-a205-ec5cd0b4f1ca,0288632d-1a71-41bf-9191-288e6495f690,2012-12-01 00:00:00.000000000,10.0,,,2016-10-27 11:01:52.695785984
b4e22b01-80a9-4978-a205-ec5cd0b4f1ca,0288632d-1a71-41bf-9191-288e6495f690,2013-12-01 00:00:00.000000000,4.0,,,2016-10-27 11:01:52.695785984
b4e22b01-80a9-4978-a205-ec5cd0b4f1ca,0288632d-1a71-41bf-9191-288e6495f690,2014-12-01 00:00:00.000000000,4.0,,,2016-10-27 11:01:52.695785984
b4e22b01-80a9-4978-a205-ec5cd0b4f1ca,0288632d-1a71-41bf-9191-288e6495f690,2015-12-01 00:00:00.000000000,4.0,,,2016-10-27 11:01:52.695785984
b4ec51dd-806c-4372-8606-c830ab15d513,a8878947-8b59-402a-94da-54c796bffe53,2016-01-01 00:00:00.000000000,,50000.0,,2016-10-27 11:01:53.187485952
b4ec51dd-806c-4372-8606-c830ab15d513,a8878947-8b59-402a-94da-54c796bffe53,2016-01-01 00:00:00.000000000,,500000.0,,2016-10-27 11:01:53.187485952
b4ec51dd-806c-4372-8606-c830ab15d513,a8878947-8b59-402a-94da-54c796bffe53,2016-06-01 00:00:00.000000000,6.0,,,2016-10-27 11:01:53.187485952
b58532b3-de0a-4209-bba0-89289408a65d,98c91b1d-3ebc-4945-8ddd-1a7e84fac988,2015-07-01 00:00:00.000000000,60.0,,,2016-10-27 11:01:53.577317888
b58532b3-de0a-4209-bba0-89289408a65d,5857e936-7de9-4a94-91a8-6a2ac4ffa018,2014-12-01 00:00:00.000000000,4.0,,,2016-10-27 11:01:53.577317888
b628997d-b48e-4a41-8bde-3fc8c2e1206b,e4ca830c-c5c4-48ff-b215-bf0ee05ea849,2016-05-01 00:00:00.000000000,210.0,,,2016-10-27 11:01:54.040913920
b628997d-b48e-4a41-8bde-3fc8c2e1206b,ecb84c02-fb70-400d-af06-2a9783ad2545,2016-06-01 00:00:00.000000000,,200.0,,2016-10-27 11:01:54.040913920
b628997d-b48e-4a41-8bde-3fc8c2e1206b,ecb84c02-fb70-400d-af06-2a9783ad2545,2016-01-01 00:00:00.000000000,3.0,,,2016-10-27 11:01:54.040913920
b7124aa7-a4d3-4725-9218-2c9c85c53d6b,45522f1a-9812-41b7-be03-33db99ea4b8c,2015-02-01 00:00:00.000000000,300.0,,,2016-10-27 11:01:54.662393088
b7124aa7-a4d3-4725-9218-2c9c85c53d6b,a26ad1db-72fa-46d9-b0da-07bac586ec51,2015-07-01 00:00:00.000000000,,30000.0,,2016-10-27 11:01:54.662393088
b7124aa7-a4d3-4725-9218-2c9c85c53d6b,a26ad1db-72fa-46d9-b0da-07bac586ec51,2015-12-01 00:00:00.000000000,4.0,,,2016-10-27 11:01:54.662393088
b7124aa7-a4d3-4725-9218-2c9c85c53d6b,726e9edf-555b-4f93-a8e3-f8c4138a5a4b,2015-06-01 00:00:00.000000000,100000.0,,,2016-10-27 11:01:54.662393088
b83d19de-c412-4b2d-b515-68aa538d0d76,4c0df46a-6007-4c39-937f-e45a81ec687e,2015-05-01 00:00:00.000000000,10000.0,,,2016-10-27 11:01:55.855750912
b83d19de-c412-4b2d-b515-68aa538d0d76,6eb1d674-0cad-42d4-865a-bb658a593b4a,2015-04-01 00:00:00.000000000,5000.0,,,2016-10-27 11:01:55.855750912
b83d19de-c412-4b2d-b515-68aa538d0d76,35e892d6-6bf1-4334-aa94-b80caf74d520,2013-12-01 00:00:00.000000000,1.0,,,2016-10-27 11:01:55.855750912
b83d19de-c412-4b2d-b515-68aa538d0d76,35e892d6-6bf1-4334-aa94-b80caf74d520,2014-12-01 00:00:00.000000000,2.0,,,2016-10-27 11:01:55.855750912
b83d19de-c412-4b2d-b515-68aa538d0d76,35e892d6-6bf1-4334-aa94-b80caf74d520,2015-12-01 00:00:00.000000000,2.0,,,2016-10-27 11:01:55.855750912
b83d19de-c412-4b2d-b515-68aa538d0d76,4118d296-cafe-4662-b794-729aa2d0dc90,2015-11-01 00:00:00.000000000,8000.0,,,2016-10-27 11:01:55.855750912
